"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x918802470628970496","x1438415166576762881",2021-09-16 08:11:14,"WestsideSchW6","@_SuttonHouse_ This is fantastic - who doesn’t love dog therapy 😊","Twitter for iPhone",50,"x1438055382866399234","x1140613360549007361","_SuttonHouse_",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1140613360549007361","_SuttonHouse_","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/WestsideSchW6/status/1438415166576762881","Westside School Hammersmith","London, England","The UK’s first Outstanding AP (Ofsted, 2019) in London, W6. Follow this link to read the full Ofsted report: https://t.co/KNEreXkFa9…","https://t.co/OGYAhw6APq",FALSE,729,1757,3,143,239,2017-10-13 11:35:54,FALSE,"https://t.co/OGYAhw6APq","http://www.westsideschool.org.uk/",,"https://pbs.twimg.com/profile_banners/918802470628970496/1520497539","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1313524805786894336/0IA58gO4_normal.jpg"
"x918802470628970496","x1437406784780656641",2021-09-13 13:24:17,"WestsideSchW6","@WestsideSchW6 Yrs 8 &amp; 9s have been busy building solar powered vehicles. As predicted the sun’s disappeared but they’ve found a bulb that’s bright enough to power their contraptions #STEMeducation #STEMed #stem https://t.co/iz4ddH0hCk","Twitter for iPhone",215,,"x918802470628970496","WestsideSchW6",FALSE,FALSE,0,0,,,"STEMeducation STEMed stem",,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1437406749439496200/pu/img/6qy9qV-7B6NeLJIR.jpg","https://t.co/iz4ddH0hCk","https://twitter.com/WestsideSchW6/status/1437406784780656641/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1437406749439496200/pu/img/6qy9qV-7B6NeLJIR.jpg","https://t.co/iz4ddH0hCk","https://twitter.com/WestsideSchW6/status/1437406784780656641/video/1",,"x918802470628970496","WestsideSchW6","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/WestsideSchW6/status/1437406784780656641","Westside School Hammersmith","London, England","The UK’s first Outstanding AP (Ofsted, 2019) in London, W6. Follow this link to read the full Ofsted report: https://t.co/KNEreXkFa9…","https://t.co/OGYAhw6APq",FALSE,729,1757,3,143,239,2017-10-13 11:35:54,FALSE,"https://t.co/OGYAhw6APq","http://www.westsideschool.org.uk/",,"https://pbs.twimg.com/profile_banners/918802470628970496/1520497539","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1313524805786894336/0IA58gO4_normal.jpg"
"x918802470628970496","x1434781754548686848",2021-09-06 07:33:21,"WestsideSchW6","@WestsideSchW6 Yr9s are being encouraged to look at environmental issues &amp; alternative energies today  whilst building 14 in 1 Educational Solar Robots. 

Let’s hope they build them quickly whilst the weather is good 🌞 

How do you promote #STEMeducation at your school? https://t.co/8MPKh5YFuc","Twitter for iPhone",274,,"x918802470628970496","WestsideSchW6",FALSE,FALSE,1,0,,,"STEMeducation",,,,,"http://pbs.twimg.com/media/E-leZbUWEAwKZb_.jpg","https://t.co/8MPKh5YFuc","https://twitter.com/WestsideSchW6/status/1434781754548686848/photo/1","photo","http://pbs.twimg.com/media/E-leZbUWEAwKZb_.jpg","https://t.co/8MPKh5YFuc","https://twitter.com/WestsideSchW6/status/1434781754548686848/photo/1",,"x918802470628970496","WestsideSchW6","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/WestsideSchW6/status/1434781754548686848","Westside School Hammersmith","London, England","The UK’s first Outstanding AP (Ofsted, 2019) in London, W6. Follow this link to read the full Ofsted report: https://t.co/KNEreXkFa9…","https://t.co/OGYAhw6APq",FALSE,729,1757,3,143,239,2017-10-13 11:35:54,FALSE,"https://t.co/OGYAhw6APq","http://www.westsideschool.org.uk/",,"https://pbs.twimg.com/profile_banners/918802470628970496/1520497539","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1313524805786894336/0IA58gO4_normal.jpg"
"x918802470628970496","x1425823597914824714",2021-08-12 14:16:50,"WestsideSchW6","Another cohort of @WestsideSchW6 learners has received their GCSE results &amp; they’ve all done fantastically well - just look at those beaming smiles 😁 

We’re so proud of what they’ve achieved &amp; the exciting opportunities they’ve created for themselves ❤️

#GCSEs2021 #thisisap https://t.co/wreCZ01QDr","Twitter for iPhone",284,,,,FALSE,FALSE,4,1,,,"GCSEs2021 thisisap",,,,,"http://pbs.twimg.com/media/E8mLACBUcAMlb22.jpg","https://t.co/wreCZ01QDr","https://twitter.com/WestsideSchW6/status/1425823597914824714/photo/1","photo","http://pbs.twimg.com/media/E8mLACBUcAMlb22.jpg http://pbs.twimg.com/media/E8mLABxUYBMrssc.jpg http://pbs.twimg.com/media/E8mLABwVcAEJDfC.jpg http://pbs.twimg.com/media/E8mLAB3VgAQ1KbF.jpg","https://t.co/wreCZ01QDr https://t.co/wreCZ01QDr https://t.co/wreCZ01QDr https://t.co/wreCZ01QDr","https://twitter.com/WestsideSchW6/status/1425823597914824714/photo/1 https://twitter.com/WestsideSchW6/status/1425823597914824714/photo/1 https://twitter.com/WestsideSchW6/status/1425823597914824714/photo/1 https://twitter.com/WestsideSchW6/status/1425823597914824714/photo/1",,"x918802470628970496","WestsideSchW6","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/WestsideSchW6/status/1425823597914824714","Westside School Hammersmith","London, England","The UK’s first Outstanding AP (Ofsted, 2019) in London, W6. Follow this link to read the full Ofsted report: https://t.co/KNEreXkFa9…","https://t.co/OGYAhw6APq",FALSE,729,1757,3,143,239,2017-10-13 11:35:54,FALSE,"https://t.co/OGYAhw6APq","http://www.westsideschool.org.uk/",,"https://pbs.twimg.com/profile_banners/918802470628970496/1520497539","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1313524805786894336/0IA58gO4_normal.jpg"
"x918802470628970496","x1410872460178857989",2021-07-02 08:06:21,"WestsideSchW6","@WestsideSchW6’s Year 10s enjoying a visit to the @Tate Britain this week. We’re so lucky to have so many great museums on our doorstep. #tate #tatemuseum #museum #thisisap https://t.co/HbEyVqETRz","Twitter for iPhone",172,,"x918802470628970496","WestsideSchW6",FALSE,FALSE,0,0,,,"tate tatemuseum museum thisisap",,,,,"http://pbs.twimg.com/media/E5RtAp_XoAEPDW8.jpg","https://t.co/HbEyVqETRz","https://twitter.com/WestsideSchW6/status/1410872460178857989/photo/1","photo","http://pbs.twimg.com/media/E5RtAp_XoAEPDW8.jpg http://pbs.twimg.com/media/E5RtAqCWQAEcQLG.jpg http://pbs.twimg.com/media/E5RtAqAXwAEQRSL.jpg http://pbs.twimg.com/media/E5RtAp_XwAA05BW.jpg","https://t.co/HbEyVqETRz https://t.co/HbEyVqETRz https://t.co/HbEyVqETRz https://t.co/HbEyVqETRz","https://twitter.com/WestsideSchW6/status/1410872460178857989/photo/1 https://twitter.com/WestsideSchW6/status/1410872460178857989/photo/1 https://twitter.com/WestsideSchW6/status/1410872460178857989/photo/1 https://twitter.com/WestsideSchW6/status/1410872460178857989/photo/1",,"x918802470628970496 x5225991","WestsideSchW6 Tate","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/WestsideSchW6/status/1410872460178857989","Westside School Hammersmith","London, England","The UK’s first Outstanding AP (Ofsted, 2019) in London, W6. Follow this link to read the full Ofsted report: https://t.co/KNEreXkFa9…","https://t.co/OGYAhw6APq",FALSE,729,1757,3,143,239,2017-10-13 11:35:54,FALSE,"https://t.co/OGYAhw6APq","http://www.westsideschool.org.uk/",,"https://pbs.twimg.com/profile_banners/918802470628970496/1520497539","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1313524805786894336/0IA58gO4_normal.jpg"
"x918802470628970496","x1405518288512159757",2021-06-17 13:30:47,"WestsideSchW6","@WestsideSchW6 KS3 students have been treated to magical maths lessons by magician &amp; number wizard @TonyMathsMagic. 

They watched in amazement as Tony performed calculations faster than a calculator and as spheres &amp; cubes appeared &amp; disappeared in front of their very eyes 👀 https://t.co/b0c0RZXWw8","Twitter Web App",287,,"x918802470628970496","WestsideSchW6",FALSE,FALSE,1,0,,,,,,,,"http://pbs.twimg.com/media/E4FlwDUUUAMYiLy.jpg","https://t.co/b0c0RZXWw8","https://twitter.com/WestsideSchW6/status/1405518288512159757/photo/1","photo","http://pbs.twimg.com/media/E4FlwDUUUAMYiLy.jpg http://pbs.twimg.com/media/E4FkVhhWUAAhBBp.jpg http://pbs.twimg.com/media/E4FkZcjWEAcmmsx.jpg","https://t.co/b0c0RZXWw8 https://t.co/b0c0RZXWw8 https://t.co/b0c0RZXWw8","https://twitter.com/WestsideSchW6/status/1405518288512159757/photo/1 https://twitter.com/WestsideSchW6/status/1405518288512159757/photo/1 https://twitter.com/WestsideSchW6/status/1405518288512159757/photo/1",,"x918802470628970496 x2369364943","WestsideSchW6 TonyMathsMagic","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/WestsideSchW6/status/1405518288512159757","Westside School Hammersmith","London, England","The UK’s first Outstanding AP (Ofsted, 2019) in London, W6. Follow this link to read the full Ofsted report: https://t.co/KNEreXkFa9…","https://t.co/OGYAhw6APq",FALSE,729,1757,3,143,239,2017-10-13 11:35:54,FALSE,"https://t.co/OGYAhw6APq","http://www.westsideschool.org.uk/",,"https://pbs.twimg.com/profile_banners/918802470628970496/1520497539","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1313524805786894336/0IA58gO4_normal.jpg"
"x918802470628970496","x1402653873664311296",2021-06-09 15:48:38,"WestsideSchW6","Today @WestsideSchW6 Yr7 &amp; 8 students enjoyed the wonders of @kewgardens bathed in glorious sunshine complete with a picnic topped of with ice cream 🍦

#thisisap #kewgardens #enrichment https://t.co/IPXCHcEMEV","Twitter for iPhone",189,,,,FALSE,FALSE,2,0,,,"thisisap kewgardens enrichment",,,,,"http://pbs.twimg.com/media/E3c6QY7XMAY0AJF.jpg","https://t.co/IPXCHcEMEV","https://twitter.com/WestsideSchW6/status/1402653873664311296/photo/1","photo","http://pbs.twimg.com/media/E3c6QY7XMAY0AJF.jpg http://pbs.twimg.com/media/E3c6QZmXwAE5lsm.jpg http://pbs.twimg.com/media/E3c6QY6WEAQ7zda.jpg http://pbs.twimg.com/media/E3c6QY7WEAQuU5H.jpg","https://t.co/IPXCHcEMEV https://t.co/IPXCHcEMEV https://t.co/IPXCHcEMEV https://t.co/IPXCHcEMEV","https://twitter.com/WestsideSchW6/status/1402653873664311296/photo/1 https://twitter.com/WestsideSchW6/status/1402653873664311296/photo/1 https://twitter.com/WestsideSchW6/status/1402653873664311296/photo/1 https://twitter.com/WestsideSchW6/status/1402653873664311296/photo/1",,"x918802470628970496 x16543454","WestsideSchW6 kewgardens","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/WestsideSchW6/status/1402653873664311296","Westside School Hammersmith","London, England","The UK’s first Outstanding AP (Ofsted, 2019) in London, W6. Follow this link to read the full Ofsted report: https://t.co/KNEreXkFa9…","https://t.co/OGYAhw6APq",FALSE,729,1757,3,143,239,2017-10-13 11:35:54,FALSE,"https://t.co/OGYAhw6APq","http://www.westsideschool.org.uk/",,"https://pbs.twimg.com/profile_banners/918802470628970496/1520497539","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1313524805786894336/0IA58gO4_normal.jpg"
"x918802470628970496","x1402517930819166208",2021-06-09 06:48:26,"WestsideSchW6","@WestsideSchW6 &amp; staff received this wonderful cake from one of our Yr11 students. We couldn’t be prouder of the student &amp; the progress our Yr11s have made during their time @WestsideSchW6. 

Our thoughts are with all of them as they start the next stage in their amazing lives 💝 https://t.co/ZNEBqDGoWt","Twitter for iPhone",287,,"x918802470628970496","WestsideSchW6",FALSE,FALSE,1,0,,,,,,,,"http://pbs.twimg.com/media/E3a-n4dWQAIoYto.jpg","https://t.co/ZNEBqDGoWt","https://twitter.com/WestsideSchW6/status/1402517930819166208/photo/1","photo","http://pbs.twimg.com/media/E3a-n4dWQAIoYto.jpg","https://t.co/ZNEBqDGoWt","https://twitter.com/WestsideSchW6/status/1402517930819166208/photo/1",,"x918802470628970496 x918802470628970496","WestsideSchW6 WestsideSchW6","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/WestsideSchW6/status/1402517930819166208","Westside School Hammersmith","London, England","The UK’s first Outstanding AP (Ofsted, 2019) in London, W6. Follow this link to read the full Ofsted report: https://t.co/KNEreXkFa9…","https://t.co/OGYAhw6APq",FALSE,729,1757,3,143,239,2017-10-13 11:35:54,FALSE,"https://t.co/OGYAhw6APq","http://www.westsideschool.org.uk/",,"https://pbs.twimg.com/profile_banners/918802470628970496/1520497539","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1313524805786894336/0IA58gO4_normal.jpg"
"x918802470628970496","x1397447567106007040",2021-05-26 07:00:37,"WestsideSchW6","@WestsideSchW6’s first #esports club was great success.

@WestsideSchW6’s esports club provides students with an opportunity to collaborate &amp; communicate with one another in a structured but informal environment. Sportsmanship &amp; good humour are key 😊 @British_Esports @mrslouwest https://t.co/AVyebZPuCe","Twitter for iPhone",287,,"x918802470628970496","WestsideSchW6",FALSE,FALSE,3,1,,,"esports",,,,,"http://pbs.twimg.com/media/E2S7JiuX0AAVX1x.jpg","https://t.co/AVyebZPuCe","https://twitter.com/WestsideSchW6/status/1397447567106007040/photo/1","photo","http://pbs.twimg.com/media/E2S7JiuX0AAVX1x.jpg","https://t.co/AVyebZPuCe","https://twitter.com/WestsideSchW6/status/1397447567106007040/photo/1",,"x918802470628970496 x918802470628970496 x748087222377848832 x1465536996","WestsideSchW6 WestsideSchW6 British_Esports mrslouwest","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/WestsideSchW6/status/1397447567106007040","Westside School Hammersmith","London, England","The UK’s first Outstanding AP (Ofsted, 2019) in London, W6. Follow this link to read the full Ofsted report: https://t.co/KNEreXkFa9…","https://t.co/OGYAhw6APq",FALSE,729,1757,3,143,239,2017-10-13 11:35:54,FALSE,"https://t.co/OGYAhw6APq","http://www.westsideschool.org.uk/",,"https://pbs.twimg.com/profile_banners/918802470628970496/1520497539","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1313524805786894336/0IA58gO4_normal.jpg"
"x918802470628970496","x1394655427196071937",2021-05-18 14:05:39,"WestsideSchW6","Yr 7 &amp; 8 @WestsideSchW6 students building the gear boxes of their 5-in-1 Mechanical Coding Robots. 

This type of ‘hands on’ #stem based learning project help @WestsideSchW6 students develop critical thinking &amp; real life problem solving skills. https://t.co/aNH26IrNhE","Twitter for iPhone",252,,,,FALSE,FALSE,2,0,,,"stem",,,,,"http://pbs.twimg.com/media/E1rPtpMXoAkpQlL.jpg","https://t.co/aNH26IrNhE","https://twitter.com/WestsideSchW6/status/1394655427196071937/photo/1","photo","http://pbs.twimg.com/media/E1rPtpMXoAkpQlL.jpg http://pbs.twimg.com/media/E1rPtpGXIAQ6-d9.jpg","https://t.co/aNH26IrNhE https://t.co/aNH26IrNhE","https://twitter.com/WestsideSchW6/status/1394655427196071937/photo/1 https://twitter.com/WestsideSchW6/status/1394655427196071937/photo/1",,"x918802470628970496 x918802470628970496","WestsideSchW6 WestsideSchW6","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/WestsideSchW6/status/1394655427196071937","Westside School Hammersmith","London, England","The UK’s first Outstanding AP (Ofsted, 2019) in London, W6. Follow this link to read the full Ofsted report: https://t.co/KNEreXkFa9…","https://t.co/OGYAhw6APq",FALSE,729,1757,3,143,239,2017-10-13 11:35:54,FALSE,"https://t.co/OGYAhw6APq","http://www.westsideschool.org.uk/",,"https://pbs.twimg.com/profile_banners/918802470628970496/1520497539","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1313524805786894336/0IA58gO4_normal.jpg"
